,realSum,room_type,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index,rest_index,lng,lat,CIUDAD,WEEK-END,realSum_unit,Haversine
12677,238.99045918127555,Entire home/apt,6.0,True,0,1,10.0,99.0,1,0.3593550019318843,0.3526429602476477,404.40467740217673,893.4773434846892,19.05074,47.50076,budapest,Week,39.83174319687926,5594.669704533535
12678,300.79428490858675,Entire home/apt,6.0,False,0,1,9.0,98.0,2,0.9294272045729975,0.2002354597657628,1676.876030452781,452.5397172151854,19.04493,47.50405,budapest,Week,50.13238081809779,5594.81592427471
12679,162.3819147436199,Entire home/apt,4.0,True,0,0,10.0,98.0,1,2.450840346127413,0.2794517924934495,163.58849288046017,191.9922699650392,19.0217,47.49882,budapest,Week,40.59547868590497,5593.54963303541
12680,118.43774968275603,Entire home/apt,2.0,False,0,0,9.0,92.0,1,1.5594493917394856,0.4779711018477071,191.7198439749274,326.2155875529234,19.06301,47.51126,budapest,Week,59.21887484137802,5596.117974029259
12681,134.4174460685247,Entire home/apt,4.0,True,1,0,10.0,99.0,2,1.11380297968427,0.2701016495579255,198.6034603660393,635.5158836019908,19.069000000000003,47.499,budapest,Week,33.604361517131174,5595.074564870463
12682,127.3675800159797,Entire home/apt,4.0,False,1,0,9.0,91.0,2,0.268470309756576,0.1669317025037006,635.6350064172369,1005.6534787494246,19.0548,47.50094,budapest,Week,31.841895003994924,5594.817202947487
12683,191.05137002396955,Entire home/apt,4.0,False,0,0,6.0,80.0,2,10.296000594034387,7.92237540197697,31.21959140409765,46.53893219089082,18.93767,47.54697,budapest,Week,47.76284250599239,5595.735350101119
12684,123.1376603844527,Entire home/apt,4.0,False,0,1,9.0,92.0,1,0.7526136052818543,0.4803365228369165,227.01023550116705,674.8518114186485,19.06422,47.49849,budapest,Week,30.784415096113175,5594.8707934195045
12685,133.24246839310052,Entire home/apt,6.0,False,0,1,10.0,88.0,2,1.09146188167312,0.1991209715643409,195.4724493409,632.7273938629193,19.06871,47.49823,budapest,Week,22.207078065516754,5594.987794171765
12686,128.0725666212342,Entire home/apt,4.0,False,0,0,10.0,96.0,1,0.5117046478556669,0.1173440497459477,357.7453346194184,664.6005232377414,19.056,47.503,budapest,Week,32.01814165530855,5595.062872093515
12687,142.40729426140905,Entire home/apt,3.0,False,0,0,10.0,100.0,0,2.0937921367409613,0.6574281848125982,202.12413754454988,240.08654075924,19.03321,47.51088,budapest,Week,47.46909808713635,5595.1306372450845
12688,124.78262913004652,Entire home/apt,4.0,False,0,0,10.0,97.0,1,0.4154903348620754,0.2337985189187413,280.0525725685197,789.052524114026,19.05228,47.49506,budapest,Week,31.19565728251163,5594.144813141234
12689,144.2872585420877,Entire home/apt,5.0,True,0,0,10.0,97.0,2,1.168010129185153,0.2905664581600152,218.28071196863263,523.2801181162627,19.05493,47.48806,budapest,Week,28.85745170841754,5593.52444244355
12690,191.5213610941392,Entire home/apt,6.0,False,1,0,10.0,95.0,2,0.3647476526486785,0.3457524596505108,407.6308263965564,915.3894796333252,19.051,47.501000000000005,budapest,Week,31.920226849023198,5594.702156126447
12691,123.1376603844527,Entire home/apt,4.0,False,0,1,9.0,92.0,0,0.7624347446584933,0.2856983869150919,289.39178757700546,628.8602672457534,19.05845,47.50479,budapest,Week,30.784415096113175,5595.321188662613
12692,237.58048597076657,Entire home/apt,2.0,True,0,0,10.0,97.0,1,0.5296687977068048,0.3101190566484937,266.5130046683696,841.4566125382332,19.051820000000003,47.49408,budapest,Week,118.79024298538329,5594.03147227138
12693,137.94237909479722,Entire home/apt,4.0,False,1,0,9.0,94.0,1,0.4230782933030393,0.2113328059366852,263.5036321121728,701.9594594446074,19.05493,47.49478,budapest,Week,34.485594773699304,5594.201081688829
12694,140.29233444564554,Entire home/apt,6.0,False,0,1,9.0,86.0,2,1.2091346185228342,0.2675041807704555,232.21918917657712,448.1058602489087,19.05793,47.50914,budapest,Week,23.382055740940924,5595.742625930818
12695,132.53748178784605,Private room,2.0,False,0,0,9.0,93.0,1,7.224166955347188,0.3244156507063468,43.84297665358777,68.73751956201232,19.09263,47.55811,budapest,Week,66.26874089392302,5601.77872573464
12696,238.05047704093624,Entire home/apt,4.0,False,1,0,9.0,84.0,0,0.8356631981286895,0.1755476104088182,535.7925958440366,534.2891973703847,19.04655,47.50398,budapest,Week,59.51261926023406,5594.86047478831
12697,258.7300841284016,Entire home/apt,6.0,False,1,0,9.0,86.0,2,0.6857994354672259,0.3455227000787801,444.81366430020336,606.614435735436,19.04723,47.5025,budapest,Week,43.12168068806693,5594.733096637081
12698,123.1376603844527,Entire home/apt,4.0,False,0,1,9.0,87.0,0,0.7488227082888469,0.2377450491207725,295.81677371901014,714.1778618059959,19.05947,47.50428,budapest,Week,30.784415096113175,5595.302344865097
12699,129.9525309019129,Entire home/apt,2.0,False,1,0,10.0,100.0,0,1.468727225681784,0.3699091652064715,464.4727126810891,333.8849466857752,19.03621,47.5036,budapest,Week,64.97626545095645,5594.492923496226
12700,171.78173614701322,Entire home/apt,3.0,False,1,0,9.0,93.0,1,1.3157775797749989,0.7225890628362911,422.8221448954421,354.0491939513579,19.0369,47.50003,budapest,Week,57.26057871567107,5594.155350787635
12701,194.57630305024205,Entire home/apt,4.0,False,0,0,9.0,89.0,2,1.6033245195743435,0.2218524451233998,322.65851165196284,307.2014602501906,19.036,47.506,budapest,Week,48.64407576256051,5594.727950266959
